S1MEAN,S2MEAN,S3MEAN,S4MEAN,S5MEAN,S1MEDIAN,S2MEDIAN,S3MEDIAN,S4MEDIAN,S5MEDIAN,S1STDEV,S2STDEV,S3STDEV,S4STDEV,S5STDEV,S1AVEDEV,S2AVEDEV,S3AVEDEV,S4AVEDEV,S5AVEDEV,S1MIN,S2MIN,S3MIN,S4MIN,S5MIN,S1MAX,S2MAX,S3MAX,S4MAX,S5MAX,S1SKEW,S2SKEW,S3SKEW,S4SKEW,S5SKEW,S1KURT,S2KURT,S3KURT,S4KURT,S5KURT,ASA,S1MEAN2,S2MEAN2,S3MEAN2,S4MEAN2,S5MEAN2,S1MEDIAN2,S2MEDIAN2,S3MEDIAN2,S4MEDIAN2,S5MEDIAN2,S1STDEV2,S2STDEV2,S3STDEV2,S4STDEV2,S5STDEV2,S1AVEDEV2,S2AVEDEV2,S3AVEDEV2,S4AVEDEV2,S5AVEDEV2,S1MIN2,S2MIN2,S3MIN2,S4MIN2,S5MIN2,S1MAX2,S2MAX2,S3MAX2,S4MAX2,S5MAX2,S1SKEW2,S2SKEW2,S3SKEW2,S4SKEW2,S5SKEW2,S1KURT2,S2KURT2,S3KURT2,S4KURT2,S5KURT2,SUBJECT,ACTION,TRIAL
927.5083271,220.5952233,-111.3629399,-281.8844272,-205.855752,1034.5,152,-11,-258,-165,471.1778254,541.6182449,405.6685324,258.3796023,181.8848093,359.2916274,430.9498848,315.1791229,223.7757201,131.7762458,-623.97,-1174,-2017.7,-888,-1044,2095.4,1802,992,259,415,-0.59168721,0.350784943,-0.942200719,-0.106199444,-0.973312534,-0.035790351,-0.510908035,1.071775167,-1.037819561,1.679493804,1021.357467,933.9092123,446.8025735,302.3939207,308.3165423,218.1654235,1034.5,295.5,195.4,258.13,167.5,458.3538655,377.2394742,292.3862402,226.1691463,166.9134146,350.9498996,318.3985435,230.7648436,199.2681995,123.8355468,0,0,0,0,0,2095.4,1802,2017.7,888,1044,-0.504812894,0.875910729,1.601193127,0.393992956,1.488016153,-0.192242791,-0.190669458,3.422043067,-1.043461837,2.011331159,15,FIVE,1
941.847587,236.7700674,-134.2172223,-280.4587319,-216.4044833,1042,157.895,-29.0625,-267,-169,480.6285729,527.5838345,407.5747887,247.2211627,179.3701403,366.2612891,414.5003023,313.1760947,213.9842036,132.6655495,-513,-1189,-1879,-821,-1002.2,2066.6,1648.5,913,251,300,-0.57014861,0.531967198,-1.016740445,-0.048926742,-1.377112131,-0.178172019,-0.38905867,1.097226848,-1.059210377,1.983473617,1042.41988,946.6240462,427.4843446,295.658658,303.8993178,219.2592564,1042,241.5,170.75,267,169.575,471.1472106,389.3671775,310.9457222,217.749053,175.8675215,359.9651011,328.1715172,246.2823536,191.6994168,130.6782297,0,1,0,0,0,2066.6,1648.5,1879,821,1002.2,-0.512377461,1.054202795,1.594033316,0.318895921,1.496208638,-0.261571362,-0.090369715,2.690814099,-1.085227782,2.122876525,15,FIVE,2
941.406284,229.1947421,-126.0832632,-276.0642514,-212.4900799,1039.5,154,-34.3075,-260.5,-167.14,476.2062492,511.6140468,390.4502326,247.8684097,173.739078,361.7697991,404.0527027,298.7363702,213.9005928,127.9482118,-226,-838,-1626,-825,-872,2047,1638.6,793,200,216,-0.591494405,0.549485762,-1.006077362,-0.112554654,-1.329133463,-0.211386562,-0.4582377,0.821840512,-1.004994826,1.594188382,1037.321799,946.5375771,414.4055139,286.5048787,299.3030421,215.6484136,1039.5,239,172.5,260.5,168,465.9187597,377.4808132,293.6537559,219.2297574,169.8011595,355.019169,316.4340706,230.6886551,191.7536519,125.6733223,0,0,0,0,0.07351,2047,1638.6,1626,825,872,-0.528650765,1.041127868,1.556822898,0.375989295,1.46368484,-0.305633102,-0.162747924,2.294904474,-0.95460027,1.736894277,15,FIVE,3
940.6498929,220.4835006,-145.2731723,-271.679462,-216.9628093,1044.6,153,-51,-256,-166,480.2997314,525.4226129,411.0228964,252.4623315,186.3332599,363.0356454,412.1256947,314.1690238,216.5927989,136.4353853,-230,-1100,-1641,-887,-1112,2047,1726,1145,199,783,-0.668929436,0.475258146,-0.940687548,-0.14843803,-1.15242211,-0.13161191,-0.463861241,0.863956122,-0.936264849,2.05111018,1037.025593,947.9439928,425.7352033,305.030001,299.4953262,224.4163836,1044.6,245,176.83,256,168,465.7316709,378.6439653,311.3971327,218.7288273,177.2815231,353.2759262,320.091055,246.4959268,190.4134499,132.0467393,1,0,0,0.66758,0,2047,1726,1641,887,1112,-0.587486779,0.9898792,1.549494778,0.467176825,1.51744312,-0.247942712,-0.24821985,2.330827021,-0.814021234,2.018566661,15,FIVE,4
932.9340527,218.1533347,-138.6542556,-280.5238995,-205.8142142,1037,149,-47,-265,-162,478.3821742,522.6613213,399.8760613,250.0259182,178.1980758,365.2590127,410.985672,310.0704157,215.5125187,130.3901349,-519,-1060,-1720,-883,-880,2138.9,1913,1050,230,1024,-0.630560641,0.455702879,-0.818548866,-0.092659982,-0.847713886,-0.142401427,-0.471074364,0.708005573,-0.993128939,2.660585969,1028.705485,940.0652396,424.3364018,301.482343,304.2535669,216.8325874,1037,249,183.5,265,164,464.2057997,375.0294721,296.990392,220.522988,164.6075987,355.6371898,318.118576,239.5612963,193.0565516,124.1683733,1.179,0,0,0,3,2138.9,1913,1720,883,1024,-0.547494056,0.972787493,1.447090483,0.368405551,1.509945049,-0.263565277,-0.261284991,2.207362247,-0.975147621,2.208899836,15,FIVE,5
907.4769268,182.132273,-123.1463718,-348.610098,34.64238989,1042,87,-11,-273,44,500.2221503,554.0106026,333.0646453,288.5740112,185.8794021,388.4389012,428.9997471,271.9070055,251.8200174,160.9972832,-628,-1898,-1333,-989,-518,2047,1566,475,276,567,-0.839007107,0.184943141,-0.83066427,-0.124239785,0.125976345,-0.102619107,-0.16310936,-0.323271206,-1.050324763,-0.792032182,997.2866499,926.1029428,431.7413093,259.993196,369.6527958,162.4068861,1042,252,168,275,144,464.8168373,391.9579964,241.820718,261.0632788,96.76792566,363.2463806,338.0201314,194.5856583,232.8207075,77.29254359,0.66667,0,0,0,0,2047,1898,1333,989,567,-0.682962701,0.840355432,1.221957197,0.383249323,0.834041652,-0.39901696,-0.535955495,0.539890277,-1.16066282,0.739509285,15,SIX,1
906.409417,191.0222132,-115.5125107,-349.813121,40.48597233,1047.75,96.249,-15.1135,-271.5,49.5,521.8130598,559.2902425,346.5018089,293.3281404,189.9254518,402.5486685,428.8801004,278.1281341,255.6964624,165.511053,-731.48,-1917,-1347,-1021,-508,2047,1689,600,279,667,-0.907194828,0.119156503,-0.867235816,-0.16087327,0.124027903,0.143273791,0.101791781,-0.142505482,-1.05823355,-0.849456774,997.7068662,937.6683757,433.3562113,266.6441092,370.3854784,167.9683136,1047.75,245.5,175,272,151,463.2693207,401.7810549,249.56173,266.8677864,97.39220304,360.3659483,345.1521602,198.7043985,236.9360869,77.36228134,1,0,0,0,0,2047,1917,1347,1021,667,-0.657245166,0.906344064,1.269340558,0.401926697,0.85352599,-0.334136978,-0.317521699,0.856311461,-1.137861475,1.002800076,15,SIX,2
928.3743784,197.0371387,-116.1892965,-352.424331,51.50915271,1042,109.62,-11,-276,57,514.7234311,559.511107,371.1902218,301.9060054,189.7478236,394.3048952,426.7132026,293.8666393,263.447223,163.2612391,-788.69,-1796,-1676,-1023,-485,2047,1803,657,272,710,-0.859771783,0.196775647,-0.949766734,-0.149993344,0.152604454,0.127583247,-0.081781203,0.308143082,-1.053419453,-0.777939893,1020.322829,953.3284985,435.7124524,280.7233543,376.1238197,166.6787948,1042,239,186,276,150,466.8650255,402.4467297,269.1603596,271.7964102,104.2322429,360.7898489,348.6826657,210.497582,241.8429038,83.28806797,1,0,0,0,0,2047,1803,1676,1023,710,-0.623005802,0.876612868,1.416105374,0.408658575,0.851387544,-0.384926507,-0.437359108,1.802268374,-1.116698369,0.796411665,15,SIX,3
868.2243277,194.9283611,-245.050229,-215.2987853,-387.7991904,1039,172.99,-161,-193,-274,408.1640414,555.1450078,372.2570963,279.6925061,316.4722766,318.2666401,451.9142741,292.5712511,210.7517724,224.4397022,-591,-1285,-2111,-914,-1510,1870,1436,440,425,118,-1.313159207,0.062020829,-1.094558571,-0.516858721,-1.767850993,0.38056766,-0.88228671,2.107642877,-0.39823158,2.30061596,1024.012667,877.4345449,478.146343,323.9827782,273.7348873,388.1103451,1039,421,201,203,274,387.9600221,342.7477532,306.0074191,222.7963623,316.0904439,304.266952,290.339172,241.781107,172.5075197,224.2495411,1,0,0,0.61053,2,1870,1436,2111,914,1510,-1.237057498,0.50454608,1.819188308,1.163545734,1.77584111,0.133111275,-0.919144683,4.913495708,0.060227438,2.311593379,15,SEVEN,1
872.4987098,185.8226068,-186.7958527,-232.0910189,-345.5313384,1047,173,-97,-210,-257.945,399.5034931,524.2108979,335.840936,257.9381039,282.0333778,314.7387651,412.2147088,254.4868225,198.1664295,192.001406,-165,-875.41,-2048,-798,-1500,1551,1584,327,271,142,-1.364976312,0.308547112,-1.380706135,-0.502722249,-1.97609602,0.272111832,-0.763835696,2.393250186,-0.579865214,3.132679357,1001.965507,876.7067254,437.9989104,259.1614221,271.945291,345.9271718,1047,307.5,159.7,212.77,257.945,390.1780976,342.6531735,283.7291571,215.4872638,281.5475042,308.3223858,289.7279447,211.6355959,168.4850233,191.7983582,0,0,0,0,3,1551,1584,2048,798,1500,-1.334914312,0.792371965,1.94042069,1.015738227,1.988676939,0.163833398,-0.671246371,4.653370615,-0.219478339,3.15255752,15,SEVEN,2
866.1368475,203.9796471,-209.7074667,-235.5418424,-340.4505486,1040,177,-131,-213,-249.025,400.7736657,516.6304564,321.482098,251.6286773,273.4412371,313.8436162,408.5610655,254.8454824,194.0899565,190.6973638,-605,-949,-1923,-775,-1505,1992,1326,332.48,204,149,-1.370744158,0.275702995,-1.055458962,-0.501194659,-1.895510219,0.397595325,-0.759012091,1.139965248,-0.624115089,2.918236264,1003.575853,872.2225882,438.2349764,270.1648842,270.2545935,341.0164778,1040,317.5,168.25,213,249.025,387.3439478,341.165405,272.6264935,213.8951137,272.7347907,304.4442154,286.7145888,217.3785655,167.3131287,190.3915039,0,0,0,0,0,1992,1326,1923,775,1505,-1.321677975,0.810367672,1.531513583,0.963764811,1.91411654,0.201205783,-0.674363401,2.686921819,-0.313775009,2.945915921,15,SEVEN,3
864.0623585,207.035458,-187.8668854,-509.6620091,-685.9698856,1042,157,-82.457,-209,-259,403.1634872,516.0204778,289.9817337,780.1746423,732.3038369,313.9061947,411.8744028,230.0284155,614.1187258,621.6028233,-669,-981.43,-1504,-2047,-2048,1767,1273,323,334,68,-1.444820177,0.300829654,-1.158750636,-1.381670772,-1.110320558,0.599047664,-0.755250399,0.688444185,0.106174743,-0.474352269,1247.025042,873.373104,432.1681166,229.4454819,548.1815144,686.0604767,1042,306.29,122,212.38,259,382.5655002,349.7195752,258.3214552,753.5951692,732.2189271,299.4042715,293.7408792,203.6597907,598.7109237,621.5433955,0,0,0,0,13.253,1767,1273,1504,2047,2048,-1.370419198,0.777775978,1.44587775,1.451629658,1.110662341,0.257618992,-0.716613626,1.409822565,0.186991192,-0.474140495,15,SEVEN,4
863.8742694,216.2047211,-220.9723721,-501.8890122,-699.4078096,1047.1,161,-113,-199.79,-270.39,405.5316495,509.8522862,307.5366263,783.3077842,732.9651732,316.8777184,407.7636298,242.7675294,617.2031997,627.6641873,-657,-863,-1562,-2047,-2048,1682,1475,260,206,54.335,-1.420269355,0.322135753,-1.245522241,-1.389219367,-1.064296386,0.494278481,-0.738723921,1.163071674,0.114124207,-0.560751434,1258.139853,873.3869949,428.9893313,252.9370845,542.4812664,699.4805895,1047.1,300,130.78,200,270.39,384.6065879,350.1411703,281.8216263,755.750118,732.8956865,302.2517843,293.1225769,223.7491752,600.966298,627.6158012,2,0,0,0,8.8601,1682,1475,1562,2047,2048,-1.350808165,0.814668078,1.509517522,1.458130707,1.06457302,0.203686121,-0.640188761,1.848070864,0.195806851,-0.560596175,15,SEVEN,5
865.8435154,151.1754624,-182.6597621,-365.9549591,182.1368719,1042,187.54,-119.5,-268,232.5,426.305341,566.7846308,367.0235353,328.8045088,317.0519136,332.1865366,447.7438676,280.3944467,273.6035515,277.1890287,-241,-2048,-2048,-1109,-530,1753,1282,521,173,1251,-1.288895402,-0.010864508,-1.133693216,-0.67896224,0.439072852,0.24463355,-0.632011753,1.82513142,-0.732319245,-0.568291644,986.4078642,877.8631444,474.3742576,294.8341541,375.2030067,300.1289189,1042,358.93,200,268,246.665,400.9586935,344.927079,284.8139589,318.205878,208.7873395,313.6943763,298.372398,214.2780533,265.6820929,163.5254378,0.5,1.89E-14,0,0,3,1753,2048,2048,1109,1251,-1.216107344,0.562869666,1.934305767,0.779601621,1.354173585,0.049899865,-0.707961513,5.203528498,-0.698188323,1.945609801,15,EIGHT,1
861.8887058,154.8075835,-179.6862755,-366.6005523,166.7022286,1044,160,-89.5,-287,204,422.5998573,561.3067238,339.3964735,326.6919327,301.1893064,330.1416166,437.5283106,274.4735947,271.6792284,264.4256841,-516,-1934,-1462,-1070,-486,1601,1214,602,144,1178,-1.347776101,0.035444908,-0.835245975,-0.626280539,0.414693529,0.304209959,-0.574969328,0.032093261,-0.775694757,-0.661318644,980.4541217,874.5000935,460.6426462,278.1940284,376.5329594,284.3154201,1044,335,186,287,230,395.8311436,356.0230301,264.6969192,315.1874349,194.0231253,310.668086,310.2614526,212.2049896,263.1605329,152.9632584,0,0,0,0,0,1601,1934,1462,1070,1178,-1.276783967,0.590798037,1.333455412,0.732392371,1.327381994,0.085317854,-0.836693928,1.277679089,-0.736916055,1.851060592,15,EIGHT,2
860.0285219,159.0853651,-174.2547262,-672.1882857,-301.9910413,1044,153.5,-111.63,-256.29,-112,424.4240387,551.0563856,334.5502892,757.3267881,919.7445145,334.6591246,423.966984,261.8086817,645.800665,698.8399946,-518,-1793,-1729.2,-2046,-2048,1553,1221,379.12,175,1143.3,-1.336991708,0.06038279,-0.972083718,-0.945661851,-1.111114259,0.198011865,-0.496110403,0.766844568,-0.629048746,-0.164546464,1156.874065,870.1814078,447.2745915,273.6084754,683.8143124,636.0639083,1044,305,172.295,256.29,292,403.1886392,358.9380693,259.6277856,746.8411522,729.6625576,319.0875049,313.7336351,201.6423231,636.4998436,583.8165382,0.095551,0,1.1605,0,1,1553,1793,1729.2,2046,2048,-1.287140582,0.642663092,1.631799667,0.977361257,1.279738436,0.040190839,-0.82937881,2.879716136,-0.601417156,-0.09954807,15,EIGHT,3
859.3672597,156.4293064,-200.2746936,-682.619268,-296.7274548,1040,167.75,-131.58,-268,-117,427.9589435,560.0501141,340.3187761,753.8706964,923.5079751,334.512705,435.6810413,272.8761555,644.482657,700.0766974,-646,-1713,-2002,-2047,-2048,1728,1274,486,162,1116,-1.343053847,0.082537395,-0.901954099,-0.934106211,-1.104298533,0.291128817,-0.620769989,0.402065688,-0.65056836,-0.170313813,1164.949963,873.3644055,460.9115852,287.0924279,690.4351295,639.5922166,1040,328,176,268,303,398.6034713,354.4048763,271.0827592,746.715897,729.1725294,313.1683349,308.2528415,219.9305168,638.2299678,583.1662242,0,0,0,0,1,1728,1713,2002,2047,2048,-1.267501662,0.617923848,1.454359513,0.956193235,1.269946978,0.048366441,-0.866195909,2.032053878,-0.63239482,-0.11521261,15,EIGHT,4
858.7508158,169.6667189,-166.9933194,-667.2410845,-321.5859789,1037.4,162.42,-42.5,-250,-119,425.1653365,543.1125228,308.9305703,756.0736998,906.835326,333.0072151,422.0957937,254.4097122,642.0121499,689.9888735,-210.95,-1644,-1564,-2047,-2048,1579.2,1282,327,155,1099,-1.348661637,0.155085494,-0.978339421,-0.972060798,-1.1259746,0.216448078,-0.630145277,-0.00574284,-0.590281464,-0.131497686,1158.772944,870.0966527,446.4527252,242.4303701,676.4332097,621.2266474,1037.4,306,138.25,250,253.91,401.4246319,352.6515902,254.0449356,747.8574715,734.6572962,315.4224515,303.0792928,205.811006,634.6584498,589.3024107,0,0,0,0,0,1579.2,1644,1564,2047,2048,-1.296718897,0.67761306,1.310949331,0.997064135,1.305872239,0.063308773,-0.85671601,0.894537529,-0.567952,-0.067004314,15,EIGHT,5
703.4292743,64.37588376,-25.81175859,-311.8643954,-87.31879529,760.195,147.5,-56.25,-215,-124,574.7647978,766.1987766,442.9109796,260.275122,164.5679576,503.6382094,615.9320681,330.3341039,234.6705187,123.6521591,-609.43,-2048,-1248,-931,-560,2146.4,2047,1564,319,1017,0.272303922,0.060808282,0.399773795,-0.025324102,0.867048784,-0.851297769,-0.395126156,0.085097931,-1.193192386,1.925311509,777.5006227,723.3947371,626.9944648,333.7334514,332.0796275,157.4916031,760.195,603.75,206.5,220.765,147,549.4147207,444.8986449,292.2605933,233.9245813,99.48389416,483.2968182,354.1739182,256.6383591,217.4055711,74.15644745,0,0,0,0,0,2146.4,2048,1564,931,1017,0.38957282,0.789349738,0.812428369,0.289325323,1.244244913,-0.837581016,0.139415182,-0.360229892,-1.479732068,4.115530084,15,NINE,1
706.7580631,73.15493679,-6.711294857,-313.9776825,-80.45373905,758,146,-42.0255,-219,-121,533.5184562,724.8859437,462.4702328,259.629759,161.8736205,466.6672692,580.3653907,343.3757189,235.0667452,125.2927049,-625.72,-2048,-1581,-810,-575,2107.1,2068,1294.8,279,567,0.213039736,0.144388322,0.474708672,-0.067552722,0.679236583,-0.927485161,-0.393289442,0.011901653,-1.310679639,0.7795462,780.9983581,719.0056079,592.3290627,344.2660004,331.3176339,153.6298099,758,569.75,199.835,220,142,516.8883825,424.0685321,308.8079523,237.0953915,95.22412959,454.0600961,340.8052337,275.2603197,220.264699,71.26365977,0,2,0,0,0,2107.1,2068,1581,810,575,0.299509087,0.806605835,0.76836976,0.280481435,0.983172696,-0.940201576,0.241356957,-0.421889591,-1.505826654,1.409953967,15,NINE,2
649.4857482,195.3617457,42.00689966,-309.796348,-85.11304914,672,205.03,-14.205,-222,-115,564.1200929,701.5940877,521.4282765,258.1847699,170.8136885,496.6499359,560.6202111,392.060793,229.9500263,130.5628184,-734,-2048,-1195,-727,-681.82,2058,2047,1532,359,656,0.278281577,-0.130815844,0.603452211,0.174808292,0.522441716,-0.800243198,0.041970819,-0.139470482,-1.043214564,1.090307498,751.6518721,675.4996125,585.6812366,387.6604811,338.0517273,158.2753079,673,534,222,228,144,532.6823657,432.7390646,351.1629525,219.8801608,106.6009605,470.5179831,337.8394851,308.1607858,205.6413873,79.91625718,0,0,0,1,0,2058,2048,1532,727,681.82,0.421952381,0.996466905,0.823063788,0.214004277,1.201093199,-0.782455071,0.510818914,-0.402172165,-1.598807854,2.086228142,15,NINE,3
645.2690604,211.0622798,41.81549276,-310.6347891,-83.225694,729,244,-15,-218,-117,565.5581856,679.6730853,507.8077926,257.196751,163.8081389,504.6733255,546.6769178,390.367663,231.4218429,130.3503774,-826,-2048,-1271,-747,-574,2047,2031,1417,331,623,0.232862812,-0.160046176,0.453553039,0.061131548,0.378321909,-0.915304457,-0.015058969,-0.322861778,-1.211772575,0.31262649,752.3885101,671.3668,576.0786012,387.024749,334.5811306,155.0558877,734,520,230,220,141,534.3051031,417.765941,331.3209363,225.1528553,98.54374329,478.263894,331.1088134,293.2732803,211.0784401,74.49252434,0,1,0,0,0,2047,2048,1417,747,623,0.36619226,0.94971857,0.726887449,0.25829122,1.010358357,-0.923700614,0.359571436,-0.634576759,-1.593229327,1.395541341,15,NINE,4
638.9834987,214.2655264,46.62384745,-307.5993948,-80.63922425,657.07,237,-18,-217,-115,564.5596452,663.5503207,523.6804347,255.0525689,163.4474126,505.9659921,522.8067403,398.7654022,227.8092325,126.8938752,-663,-2048,-1242,-777,-707,2112.7,2047,1634,268,803,0.329403752,-0.191266754,0.585981258,0.057704838,0.529744734,-0.870464636,0.390797331,-0.126010869,-1.209142883,1.241352589,746.6615584,660.116423,554.3511393,394.2219445,333.0368414,151.3960513,660,483,234,218,139.26,539.6888193,422.8597119,347.7777881,220.7936846,101.4451654,484.7912834,330.7858618,301.8458082,206.147327,75.22928703,0,0,0,1,0,2112.7,2048,1634,777,803,0.436174155,1.101921737,0.865284449,0.285187077,1.265151882,-0.843823797,0.861918029,-0.201601026,-1.548481057,2.880191108,15,NINE,5
790.2707597,130.5237973,48.5012481,-315.2827372,-88.35367306,861,32.6825,81.5,-284.5,-114,482.8338943,606.9812568,431.595447,250.1804063,134.3524838,387.0771169,482.527147,329.9955853,224.9794689,110.8234237,-647,-1499,-1368,-763,-622,2093.5,2047,1119.7,215.42,326,-0.165763191,0.450383467,-0.035804946,0.022971585,-0.044504189,-0.335979799,-0.318217321,-0.388184151,-1.427931863,-0.158055861,866.6754192,801.9937793,475.8256101,337.8611924,329.3631915,134.2089272,861,361.825,206,284.5,129,463.0923324,398.7028235,272.8175646,231.3211628,88.54715722,374.0474635,337.4975946,246.4724791,212.6343911,67.57409998,0.55403,0,0,0,0,2093.5,2047,1368,763,622,-0.026032475,0.87759104,0.625375848,0.141824751,1.032891913,-0.469394903,0.213702644,-0.932672238,-1.600508817,2.097984138,15,TEN,1
796.9773006,127.4745919,49.82630209,-315.3956258,-85.63795445,858,63,79,-289,-108,503.9894796,630.4099184,437.8314971,251.7505131,146.5928164,407.199359,503.554211,339.9222013,225.9171613,117.878948,-727,-1724,-1298,-760,-683,2157,2047,1278,268,485,-0.047317922,0.410060304,-0.017677591,0.027669967,0.193392777,-0.44831533,-0.349906441,-0.499598582,-1.434676142,0.455047634,872.1889186,810.0868316,503.5260861,347.6707933,328.7527998,139.8977974,858,484.39,228,289,129,482.6267197,400.0333548,270.6540062,234.0312962,96.15975531,392.9059658,328.9071554,244.2935347,214.0350279,74.2288134,2,0,1,0,0,2157,2047,1298,760,683,0.096811835,0.884617369,0.56524718,0.119943606,1.050536699,-0.535304589,0.430941569,-0.941250293,-1.588864005,1.602313814,15,TEN,2
771.2166082,88.81279892,66.08619627,-315.0289552,-83.2498759,787,117,76,-288,-108,530.1612421,666.9534921,460.9980438,258.7994414,154.786834,440.2311041,551.6126418,365.4799516,227.6483267,119.6791748,-578,-1608,-1268,-783,-598,2047,2047,1357,401.75,599,0.207902194,0.321484354,0.073050656,0.13879884,0.535945014,-0.613769251,-0.690945736,-0.590843505,-1.122862073,1.0169458,844.5140258,782.8646153,561.5125844,370.6372141,338.693622,144.4540222,787,584,250,291,135,512.7977134,370.5279304,281.8856862,226.9374702,100.0838055,428.5011596,288.5290418,252.2741737,207.0092824,78.05798532,0,0,0,0,0,2047,2047,1357,783,599,0.323137238,0.73382002,0.555945052,0.166938683,0.967883765,-0.659620339,0.640290363,-0.881423012,-1.540898942,1.346211421,15,TEN,3
754.5858103,123.7398407,68.2681462,-313.9390331,-82.51623446,816,143.51,54,-275,-113,508.6878831,630.3287069,459.9721729,256.8449797,149.0159978,428.9938406,511.1721292,351.9464906,228.1099081,120.3030131,-518,-1437,-856,-865,-1056,2087.4,2047,1455,237,583,0.040516329,0.256546331,0.257495995,-0.086002287,0.201509436,-0.746098432,-0.740761153,-0.228075617,-1.327305345,1.171492622,833.5097351,764.2240105,529.4945454,355.1022242,328.6646369,142.4140295,816,544,220,275,139,494.0841722,363.5381078,300.1514511,237.7035896,93.42262384,418.688668,298.2253886,262.6383108,215.4549993,71.4643968,0,0,0,0,0,2087.4,2047,1455,865,1056,0.125086473,0.688133531,0.807182016,0.259511523,1.310138056,-0.774970666,0.09276944,-0.326259006,-1.445694273,6.284837594,15,TEN,4
756.1823855,106.4804876,65.07277929,-310.2384981,-81.81022798,776,124,61,-281,-111,523.0966131,660.6671282,445.3510502,267.7993824,153.609376,431.7220479,540.9352532,348.857597,235.9518454,119.7301159,-669.47,-1991,-1168,-781,-668.83,2206.7,2047,1391,310,594,0.176531809,0.370070941,0.040073035,0.124428236,0.617244489,-0.55254653,-0.636641656,-0.468177998,-1.168670713,1.246944216,830.8581107,769.3365686,551.473276,352.2235055,339.1607216,142.4187766,776,568,235,283,136.37,503.54319,378.9312484,280.1189701,230.0598723,100.0032839,418.2982399,293.3546461,248.9754459,209.7724718,77.94414736,0,0,0,0,0,2206.7,2047,1391,781,668.83,0.308988582,0.806718789,0.602285835,0.195400873,0.959892434,-0.616128878,0.586247506,-0.880383684,-1.521259832,1.474590629,15,TEN,5
610.3922712,144.7727561,-107.5594029,-320.2428479,-84.88367689,684,38,-64.667,-275,-89,740.8599258,1122.369633,393.3256197,294.0751825,197.3753046,610.2745128,879.5816847,315.1503132,241.249097,156.3128904,-1215,-2232.4,-1086,-1081,-806,2085.4,2175.6,1288,377,654,-0.157957637,-0.018077,0.073372796,-0.230719003,0.188248908,-0.682395342,-0.489449123,-0.320484933,-0.460544221,0.218529484,717.542766,798.795546,875.6321699,317.3549545,352.6077587,172.0995564,733,647,217,284.99,139,532.2227705,716.668048,255.9701139,254.3499296,128.5851311,432.1209385,623.9819807,225.8711744,213.6621902,105.2681354,0.43511,0,0.41701,0,0,2085.4,2232.4,1288,1081,806,0.442314569,0.538583614,0.64127707,0.696350752,0.910476069,-0.478598379,-1.183135797,-0.755317845,-0.525908451,0.573872441,15,ELEVEN,1
616.0607575,149.3868074,-98.50830739,-318.7227211,-88.37279117,701,41,-58,-276,-85,760.1577408,1160.626126,428.3934,299.543886,194.3493503,631.1715255,917.1921257,341.2961739,245.3581186,154.2459129,-1236,-2087.2,-1126,-1077,-733,2216.2,2320.3,1462,606.28,690,-0.225288334,-0.017486033,0.329873686,-0.115664148,0.073702934,-0.695533752,-0.570978958,0.012465923,-0.471127225,0.243380531,721.7652561,817.7487388,913.3991357,342.5052266,356.0932497,168.470606,771,660.95,238,292,135,537.1543547,731.249961,275.4437321,253.9637714,131.1119204,440.0287272,644.6449416,242.522502,214.4319616,107.0619906,1,0.55485,0,0,0,2216.2,2320.3,1462,1077,733,0.357386204,0.492349651,0.685860206,0.625587763,0.960054466,-0.607383613,-1.278840095,-0.372005248,-0.697170609,0.628357698,15,ELEVEN,2
592.6229947,128.1045003,-139.1117164,-321.2147225,-88.25255011,674,46,-82.667,-273,-83.5,749.8364722,1161.388325,401.255747,303.8549214,194.1064865,618.167808,913.5083616,320.3382363,244.3136498,156.0657513,-1293.7,-2183.1,-1310.6,-1136,-733,2512,2256.1,1559,428,599,-0.177927416,-0.025966624,0.308034508,-0.191441911,0.067998931,-0.659361787,-0.57232513,0.302346612,-0.352485707,-0.016213067,705.6431514,797.6037819,911.4872203,325.3328383,360.7379903,170.0151845,733,659.64,211,289,138,526.4610824,730.8017385,272.908867,255.6621115,128.6526818,427.1767099,645.0469429,240.6132471,211.4412676,106.1919,0,0,0,0,0,2512,2256.1,1559,1136,733,0.455141941,0.48015349,0.745200881,0.754056982,0.872317018,-0.45550831,-1.284672406,-0.240119694,-0.398424727,0.318065762,15,ELEVEN,3
623.7593853,148.8785181,-109.7663011,-336.885598,-109.0395446,697,70,-64,-289,-87,758.8732782,1153.61219,440.4465152,337.6515673,280.940208,624.6840276,910.8735045,348.6759178,255.0349418,180.0804334,-1288.7,-2346.5,-1538,-2048,-2048,2405.3,2291.2,1400,450,1112,-0.21873958,-0.02774705,0.38848848,-1.174663573,-3.099364561,-0.646485951,-0.589204798,0.152735319,4.797740932,20.16960577,740.7231285,822.888899,910.2446797,351.0294737,375.7549683,193.2536589,760,663,240,302,140.46,536.3762132,723.952938,287.7050899,293.7639588,231.2132,440.1314831,639.1345859,253.75173,222.360059,131.2496922,0,0,0,0,0,2405.3,2346.5,1538,2048,2048,0.411076358,0.472075234,0.69393093,2.011243002,5.228622927,-0.567889238,-1.273937338,-0.292659078,8.160247689,37.83728881,15,ELEVEN,4
